機台名稱,Datatime,工卡號,F_DORDER_ID,F_SEQ,F_COLOR_SEQ,F_PROD_ID,F_BATCH_ID,F_COLOR_CHI,F_LAB_ID,F_COLOR_ID,F_COLOR_ENG,F_COLOR_ARGB,COLOR_FLAG,F_UNIT,F_UNIT_P,Process,主機速度,冷風轉速1,冷風轉速2,烘箱轉速1,烘箱轉速2,烘箱轉速3,烘箱轉速4,烘箱轉速5,烘箱轉速6,烘箱轉速7,烘箱轉速8,烘箱溫度1,烘箱溫度2,烘箱溫度3,烘箱溫度4,烘箱溫度5,烘箱溫度6,烘箱溫度7,烘箱溫度8,烘箱溫度設定1,烘箱溫度設定2,烘箱溫度設定3,烘箱溫度設定4,烘箱溫度設定5,烘箱溫度設定6,烘箱溫度設定7,烘箱溫度設定8,排風轉速1,排風轉速2,排風濕度,含水率,總耗電,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,幅寬,碼重,布種規格
1,2021/4/27 22:59:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.5,5,5,1800,1756,1792,1800,1800,1791,1800,1538,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,92.85700226,89.58899689,89.93699646,90.22899628,87.96600342,87.4940033,88.69000244,87.4469986,86.76999664,88.9980011,0.92900002,0,86.3809967,88.76300049,93.34500122,93.34500122,93.34500122,93.34500122,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:00:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,91.71399689,90.16600037,90.17700195,90.58699799,89.42700195,89.04299927,89.33999634,88.63400269,87.73200226,89.64700317,0.948000014,0,86.56199646,89.68099976,92.32900238,92.32900238,92.32900238,92.32900238,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:01:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,93.11599731,92.90000153,90.0759964,91.12400055,90.47000122,88.93900299,89.37000275,88.66300201,87.73200226,90.26499939,0.921999991,0,87.09300232,90.55000305,93.60900116,93.60900116,93.60900116,93.60900116,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:02:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,171,168,170,170,170,170,170,170,171,1790,1777,,2.399880171,101,93.01499939,90.5759964,90.3789978,90.90100098,88.57900238,88.70800018,89.25900269,86.9960022,87.49199677,89.54499817,0.92900002,0,87.12400055,89.53399658,93.60700226,93.60700226,93.60700226,93.60700226,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:03:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1776,,2.399880171,101,92.7480011,91.05899811,90.51999664,90.01300049,90.05799866,90.01799774,88.85500336,88.33599854,88.75499725,90.04000092,0.947000027,0,87.94300079,90.16400146,93.51100159,93.51100159,93.51100159,93.51100159,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:04:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1536,167,170,170,170,170,170,170,170,167,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,92.48100281,91.41500092,90.51899719,90.14700317,90.62599945,88.85900116,89.13500214,88.82900238,87.78399658,89.97699738,0.939999998,0,87.69200134,90.24700165,93.10800171,93.10800171,93.10800171,93.10800171,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:05:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.5,5,5,1800,1757,1792,1800,1800,1791,1800,1538,167,170,170,170,170,170,170,170,167,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,92.17099762,91.29299927,91.20200348,90.90299988,89.15599823,90.12799835,88.68499756,87.85299683,89.27600098,90.0739975,0.933000028,0,87.60099792,90.12200165,93.08599854,93.08599854,93.08599854,93.08599854,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:06:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1536,167,170,170,170,170,170,170,170,167,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,92.74500275,90.35700226,89.08300018,91.42700195,89.6190033,88.05899811,89.81199646,88.82900238,86.22699738,89.57299805,0.921000004,0,85.85099792,89.72299957,93.63999939,93.63999939,93.63999939,93.63999939,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:07:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,93.00900269,93.05599976,91.34799957,90.13400269,90.7440033,88.05400085,93.47200012,93.53199768,90.66000366,91.55699921,0.92900002,0,86.73600006,91.26999664,96.8769989,96.8769989,96.8769989,96.8769989,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/27 23:08:00,E0390043,HT2103190,1,7,MF20-A,2月2日,海洋藍,N,CUX,OCEAN,0,HT2103190/14%/N,Y,12,6,24.39999962,5,5,1800,1756,1792,1800,1800,1791,1800,1537,168,170,170,170,170,170,170,170,168,170,170,170,170,170,170,170,1790,1777,,2.399880171,101,94.52500153,91.55000305,91.64099884,92.45200348,90.87000275,90.15100098,91.20500183,88.48200226,89.30699921,91.1309967,0.91900003,0,87.74299622,91.16699982,95.35099792,95.35099792,95.35099792,95.35099792,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:25:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.39999962,5,5,1800,1757,1800,1800,1800,1791,1800,1575,164,170,169,171,170,170,171,162,164,170,169,171,170,170,171,162,1790,1777,,2.399880171,102,94.01200104,93.68000031,92.63999939,92.08699799,92.28500366,91.2559967,90.67500305,90.93800354,90.37999725,91.99500275,0.948000014,0,89.75499725,92.12200165,94.54199982,94.54199982,94.54199982,94.54199982,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:26:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.39999962,5,5,1800,1757,1800,1800,1800,1791,1800,1573,165,171,170,171,170,170,171,162,165,171,170,171,170,170,171,162,1790,1777,,2.399880171,102,95.39499664,96.46600342,95.48200226,93.89099884,94.54599762,94.29599762,93.12599945,93.55599976,93.48200226,94.47100067,0.958000004,0,92.29799652,94.7519989,97.06800079,97.06800079,97.06800079,97.06800079,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:27:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.39999962,5,5,1800,1757,1800,1800,1800,1791,1800,1575,165,171,170,171,170,170,171,163,165,171,170,171,170,170,171,163,1790,1777,,2.399880171,102,95.40000153,95.42099762,95.22200012,93.80000305,94.09500122,93.71900177,92.59700012,92.47699738,92.69300079,93.93599701,0.949000001,0,91.48200226,93.99500275,96.47000122,96.47000122,96.47000122,96.47000122,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:28:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.29999924,5,5,1800,1757,1800,1800,1800,1791,1800,1574,166,171,170,171,170,170,170,164,166,171,170,171,170,170,170,164,1790,1776,,2.399880171,102,97.09500122,97.1269989,94.11799622,94.91699982,95.21800232,92.23899841,93.89900208,94.33200073,91.23699951,94.46499634,0.93599999,0,91.20899963,94.72899628,98.07900238,98.07900238,98.07900238,98.07900238,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:29:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.29999924,5,5,1800,1757,1800,1800,1800,1791,1800,1575,166,171,170,170,170,170,170,164,166,171,170,170,170,170,170,164,1790,1777,,2.399880171,103,96.52899933,96.03700256,95.14199829,94.53900146,94.18699646,93.58699799,93.21399689,92.75800323,92.51300049,94.27799988,0.943000019,0,91.6269989,94.23600006,96.89900208,96.89900208,96.89900208,96.89900208,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:30:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.29999924,5,5,1800,1757,1800,1800,1800,1791,1800,1576,167,171,170,170,170,170,171,164,167,171,170,170,170,170,171,164,1790,1777,,2.399880171,102,96.46199799,95.9469986,97.21099854,94.88899994,93.90899658,95.0490036,93.55000305,92.89099884,93.92700195,94.87000275,0.953999996,0,92.67299652,94.8710022,97.84899902,97.84899902,97.84899902,97.84899902,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:31:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,31.29999924,5,5,1800,1757,1800,1800,1800,1792,1800,1575,167,171,170,170,170,170,170,165,167,171,170,170,170,170,170,165,1790,1777,,2.399880171,102,97.35299683,97.96299744,96.38800049,96.09400177,95.97000122,94.78700256,94.95400238,95.17900085,93.7480011,95.8259964,0.944000006,0,93.68800354,96.21499634,98.98200226,98.98200226,98.98200226,98.98200226,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:32:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,28.39999962,5,5,1800,1757,1800,1800,1800,1791,1800,1573,167,171,170,170,170,170,170,165,167,171,170,170,170,170,170,165,1790,1777,,2.399880171,102,96.77500153,94.61599731,94.98600006,94.61000061,93.20600128,93.52200317,93.60600281,91.29299927,91.86100006,93.83000183,0.926999986,0,90.34600067,93.65000153,97.4980011,97.4980011,97.4980011,97.4980011,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:33:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1576,167,171,171,170,170,170,170,165,167,171,171,170,170,170,170,165,1790,1777,,2.399880171,102,90.29000092,90.15000153,89.89099884,87.53900146,88.16699982,88.45899963,86.5039978,86.58899689,86.81099701,88.26699829,0.944999993,0,85.50299835,88.38700104,91.02100372,91.02100372,91.02100372,91.02100372,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:34:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.79999924,5,5,1800,1757,1800,1800,1800,1791,1800,1574,168,172,172,171,170,170,171,165,168,172,172,171,170,170,171,165,1790,1777,,2.399880171,101,92.03800201,91.06400299,89.97599792,90.20999908,90.38700104,88.67900085,88.54499817,88.84100342,88.14900208,89.76599884,0.943000019,0,87.29499817,89.90799713,92.70600128,92.70600128,92.70600128,92.70600128,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:35:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1575,168,175,175,175,174,174,171,166,168,175,175,175,174,174,171,166,1790,1777,,2.399880171,101,89.05799866,88.55400085,89.18900299,87.3219986,86.8769989,87.45500183,86.66899872,85.54799652,86.13800049,87.42299652,0.938000023,0,84.67700195,87.3259964,90.43499756,90.43499756,90.43499756,90.43499756,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:36:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1576,169,175,176,176,175,175,170,166,169,175,176,176,175,175,170,166,1790,1777,,2.399880171,101,89.07099915,88.81700134,88.63899994,87.33499908,87.24700165,87.73500061,86.52400208,85.45200348,86.15399933,87.44200134,0.949999988,0,85.08000183,87.35500336,89.83599854,89.83599854,89.83599854,89.83599854,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:37:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1576,169,176,176,176,175,176,170,166,169,176,176,176,175,176,170,166,1790,1777,,2.399880171,100,90.75299835,89.54199982,88.95300293,89.04199982,88.6210022,86.70400238,87.94000244,88.12999725,86.72200012,88.48999786,0.941999972,0,86.13899994,88.43699646,91.64299774,91.64299774,91.64299774,91.64299774,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:38:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1792,1800,1574,169,176,176,176,175,176,170,167,169,176,176,176,175,176,170,167,1790,1777,,2.399880171,101,89.13400269,88.0510025,90.2559967,86.7519989,86.6309967,88.19599915,85.61599731,86.13600159,86.91699982,87.52100372,0.93900001,0,84.13500214,87.22899628,90.64399719,90.64399719,90.64399719,90.64399719,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:39:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.10000038,5,5,1800,1757,1800,1800,1800,1791,1800,1575,169,176,176,176,175,176,170,167,169,176,176,176,175,176,170,167,1790,1777,,2.399880171,101,90.2440033,89.61599731,88.98100281,87.93299866,87.90499878,87.14600372,87.01699829,86.75800323,86.35500336,87.99500275,0.941999972,0,85.9280014,88.31800079,90.55500031,90.55500031,90.55500031,90.55500031,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:40:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1576,169,176,176,176,175,176,170,167,169,176,176,176,175,176,170,167,1790,1777,,2.399880171,101,90.82099915,88.09500122,87.71099854,88.73000336,87.03199768,86.63700104,86.88700104,85.3219986,86.08799744,87.48000336,0.920000017,0,84.91100311,87.46099854,91.85199738,91.85199738,91.85199738,91.85199738,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:41:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1574,169,176,176,176,175,176,170,167,169,176,176,176,175,176,170,167,1790,1777,,2.399880171,101,90.28099823,89.08699799,89.3030014,88.76599884,87.86499786,87.60099792,86.91799927,86.21199799,86.68299866,88.08000183,0.947000027,0,85.90000153,88.16500092,90.89900208,90.89900208,90.89900208,90.89900208,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:42:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1573,169,176,176,176,175,176,170,167,169,176,176,176,175,176,170,167,1790,1777,,2.399880171,101,90.68299866,88.95899963,90.28099823,89.13500214,87.40599823,88.625,88.01799774,85.96099854,87.36599731,88.49299622,0.93599999,0,85.125,88.03099823,92.02500153,92.02500153,92.02500153,92.02500153,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:43:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1792,1800,1576,169,176,175,175,175,175,170,167,169,176,175,175,175,175,170,167,1790,1777,,2.399880171,101,90.47699738,89.72799683,88.51000214,88.94599915,88.14099884,87.50499725,88.51300049,86.5019989,86.58399963,88.32299805,0.927999973,0,86.08100128,88.39299774,90.83699799,90.83699799,90.83699799,90.83699799,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:44:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1792,1800,1574,170,176,175,175,174,175,170,167,170,176,175,175,174,175,170,167,1790,1777,,2.399880171,101,90.7539978,92.66400146,90.19200134,88.81500244,89.95999908,88.80899811,87.80000305,88.44400024,87.27200317,89.41200256,0.93900001,0,86.39099884,89.56900024,93.28199768,93.28199768,93.28199768,93.28199768,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:45:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1575,170,176,175,175,174,175,170,168,170,176,175,175,174,175,170,168,1790,1777,,2.399880171,101,90.51599884,88.83200073,88.54699707,88.86000061,87.28900146,87.8239975,86.99900055,86.43599701,87.18499756,88.05400085,0.939999998,0,85.88400269,88.06900024,91.26999664,91.26999664,91.26999664,91.26999664,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:46:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1574,169,176,175,175,174,175,170,168,169,176,175,175,174,175,170,168,1790,1777,,2.399880171,101,89.51999664,88.7009964,89.63999939,87.40699768,87.96499634,88.44499969,86.40799713,86.42299652,87.00800323,87.94599915,0.952000022,0,85.66999817,87.8690033,90.76799774,90.76799774,90.76799774,90.76799774,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:47:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.10000038,5,5,1800,1757,1800,1800,1800,1792,1800,1576,169,175,175,175,174,175,170,167,169,175,175,175,174,175,170,167,1790,1777,,2.399880171,101,91.47100067,91.08499908,92.04299927,89.88899994,89.90200043,90.42299652,88.38999939,88.01100159,88.4240036,89.95999908,0.947000027,0,87.61100006,90.22299957,92.5059967,92.5059967,92.5059967,92.5059967,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:48:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1792,1800,1574,169,175,175,175,174,175,170,167,169,175,175,175,174,175,170,167,1790,1777,,2.399880171,101,90.93299866,91.09799957,90.3730011,89.3809967,89.8030014,88.73799896,87.97699738,88.74299622,87.18099976,89.35900116,0.93599999,0,86.90599823,89.47799683,92.02999878,92.02999878,92.02999878,92.02999878,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:49:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1574,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,89.51999664,89.08999634,89.79499817,87.2990036,87.77899933,89.23899841,86.41999817,86.4509964,87.30400085,88.09999847,0.936999977,0,85.92700195,88.33300018,91.06900024,91.06900024,91.06900024,91.06900024,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:50:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1574,170,175,175,175,174,175,170,168,170,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.47100067,92.75900269,90.0039978,91.21199799,90.61399841,89.68699646,89.95999908,90.31400299,88.18499756,90.57800293,0.934000015,0,87.97299957,90.79499817,93.36699677,93.36699677,93.36699677,93.36699677,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:51:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1574,170,175,175,175,174,175,170,168,170,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,94.08999634,92.40399933,89.95500183,92.20600128,90.16999817,89.00499725,90.06999969,88.53299713,87.05400085,90.38700104,0.907999992,0,86.65499878,90.52700043,94.66400146,94.66400146,94.66400146,94.66400146,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:52:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1792,1800,1574,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,93.72100067,90.93599701,91.27200317,91.6210022,88.875,89.32700348,90.10800171,87.85900116,88.08699799,90.2009964,0.933000028,0,87.65699768,90.34400177,94.16200256,94.16200256,94.16200256,94.16200256,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:53:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1575,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.6780014,91.31999969,90.59799957,90.12799835,89.91500092,88.83000183,89.32099915,88.60700226,87.83100128,89.91400146,0.92900002,0,86.7990036,89.66500092,93.61299896,93.61299896,93.61299896,93.61299896,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:54:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1791,1800,1575,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.5059967,91.90200043,90.85900116,90.23699951,89.35600281,89.47200012,89.02300262,87.76599884,88.3710022,89.94400024,0.92900002,0,87.42299652,90.01000214,93.14099884,93.14099884,93.14099884,93.14099884,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:55:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1575,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,93.8809967,92.59999847,91.00900269,91.39399719,91.26000214,89.08599854,90.41699982,89.57099915,88.78199768,90.88899994,0.916000009,0,87.85199738,90.76300049,94.58699799,94.58699799,94.58699799,94.58699799,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:56:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1574,170,175,175,175,174,175,170,168,170,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,94.05699921,94.49900055,93.66899872,92.58200073,92.52799988,91.95800018,91.55599976,90.91100311,90.88400269,92.51599884,0.936999977,0,89.55000305,92.73999786,95.78399658,95.78399658,95.78399658,95.78399658,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:57:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1575,170,175,175,175,174,175,170,168,170,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.24099731,92.16500092,93.23600006,90.38800049,90.18499756,91.18199921,89.72699738,89.47899628,90.01300049,90.95700073,0.948000014,0,88.81700134,91.07800293,93.89399719,93.89399719,93.89399719,93.89399719,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:58:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1791,1800,1576,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,93.53199768,90.69400024,90.78199768,91.33699799,89.22299957,89.15799713,90.0510025,88.5739975,88.15599823,90.16799927,0.915000021,0,87.41500092,90.10700226,93.93099976,93.93099976,93.93099976,93.93099976,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 02:59:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,24.89999962,5,5,1800,1757,1800,1800,1800,1792,1800,1575,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.17299652,91.53299713,89.82499695,90.96800232,90.91799927,89.04199982,89.66699982,89.06900024,87.33000183,90.05799866,0.92900002,0,86.95600128,90.20800018,93.76200104,93.76200104,93.76200104,93.76200104,57,191,MF20-A/N/70D*320D無光NO PEACH
1,2021/4/29 03:00:00,E0390039,HT2103190,1,6,MF20-A,4月2日,深卡其,N,GDF,KHAKI,0,HT2103190/14%/N,Y,12,6,25.0,5,5,1800,1757,1800,1800,1800,1792,1800,1576,169,175,175,175,174,175,170,168,169,175,175,175,174,175,170,168,1790,1777,,2.399880171,101,92.46600342,93.16899872,91.20700073,90.20899963,91.15200043,89.82800293,89.52999878,90.50099945,88.98899841,90.78299713,0.93599999,0,88.24299622,91.10299683,93.91000366,93.91000366,93.91000366,93.91000366,57,191,MF20-A/N/70D*320D無光NO PEACH
